Tarih,Saat,Doğalgaz,Barajlı,Linyit,Akarsu,İthal Kömür,Rüzgar,Güneş,Fuel Oil,Jeotermal,Biyokütle,PTF (TL/MWH),Yük Tahmin Planı (MWh)
12.03.2024,11:00,3232.77,4665.03,4701.09,1683.52,7558.99,7435.31,1815.01,84.69,1201.51,989.03,"1,240.00","43,100.00"
12.03.2024,12:00,3483.65,3779.81,4529.62,1520.09,6345.23,7474.41,1873.06,84.28,1188.76,991.73,500.01,"41,881.00"
12.03.2024,13:00,3699.62,4037.93,4503.34,1559.59,6353.08,7312.14,1874.01,81.1,1164.86,1003.4,749.99,"41,858.00"
12.03.2024,14:00,3907.43,4235.11,4545.6,1630.66,6760.08,7603.58,1850.54,82.3,1152.21,1016.35,"1,056.99","41,999.00"
12.03.2024,15:00,3680.45,4759.09,4677.74,1730.32,7468.8,7688.66,1751.83,84.7,1148.85,1011.12,999.99,"41,484.00"
12.03.2024,16:00,3963.93,5581.27,4516.04,1894.21,8794.92,7785.5,1548.3,89.8,1144.75,1019.63,"1,449.99","41,847.00"
12.03.2024,17:00,4717.66,7296.03,4587.93,2163.41,9262.54,7703.5,762.41,95.25,1152.15,1018.61,"2,385.08","42,078.00"
12.03.2024,18:00,5622.72,8660.48,4770.29,2498.41,9378.49,7391.67,82.12,95.71,1169.44,985.05,"2,613.63","42,295.00"
12.03.2024,19:00,5586.52,8241.8,4848.96,2511.64,9398.22,7381.76,0.01,97.01,1189.41,997.88,"2,450.00","43,604.00"
12.03.2024,20:00,5922.62,9094.23,4899.29,2446.99,9275.19,7445.47,0.01,97.12,1200.16,999.44,"2,521.99","43,112.00"
12.03.2024,21:00,5555.82,8726.99,4857.92,2314.25,9226.19,7072.26,0.01,96.63,1208.63,1020.89,"2,389.01","42,193.00"
12.03.2024,22:00,4393.23,8775.2,4830.62,2141.11,9287.75,7058.09,0.01,84.72,1219.67,1020.67,"2,025.19","40,793.00"
12.03.2024,23:00,3711.98,8145.65,4840.41,1980.6,9280.29,7008.22,0.01,84.42,1234.76,1023.69,"1,449.99","39,041.00"
13.03.2024,00:00,3853.15,6266.51,4822.84,1766.49,9431.48,6915.25,0.01,88.32,1229.69,1024.9,"1,775.00","35,410.00"
13.03.2024,01:00,3955.98,4925.76,4832.43,1824.62,9455.92,6535.17,0.01,90.43,1230.5,1020.03,"1,685.00","33,582.00"
13.03.2024,02:00,4024.34,4045.62,4873.59,1775.99,9461.39,6379.57,0.01,94.42,1254.19,1021.92,"1,998.00","32,400.00"
13.03.2024,03:00,4154.54,3967.39,4865.8,1770.59,9467.35,6241.22,0.01,94.83,1258.45,1020.51,"2,000.00","31,854.00"
13.03.2024,04:00,5376.87,3515.58,4863.09,1761.71,9452.86,6456.65,0.01,95.42,1260.18,1016.96,"1,985.71","31,658.00"
13.03.2024,05:00,5472.1,3666.33,4765.01,1754.46,9450.56,6208.36,0.6,95.04,1265.67,1018.38,"2,331.00","31,959.00"
13.03.2024,06:00,5338.09,3096.88,4836.25,1828.23,9466.43,5940.64,12.52,94.13,1265.03,994.82,"2,197.99","32,734.00"
13.03.2024,07:00,5508.73,2667.42,4830.03,1877.16,9471.6,5874.5,156.06,92.79,1263.89,990.92,"2,320.89","34,162.00"
13.03.2024,08:00,6545.7,4081.98,4861.85,2183.17,9503.05,5771.11,544.11,95.59,1259.76,991.16,"2,661.99","39,487.00"
13.03.2024,09:00,6734.88,4699.57,4834.58,2100.06,9455.78,5543.45,837.59,95.49,1251.44,990.82,"2,588.99","42,096.00"
13.03.2024,10:00,6845.4,4475.4,4684.33,1870.47,9443.48,5357.4,943.01,97.17,1030.97,990.68,"2,327.00","42,374.00"
13.03.2024,11:00,6779.02,5022.73,4589.32,1774.33,9352.63,5205.39,1013.12,93.56,1044.42,978.67,"2,245.00","42,343.00"
13.03.2024,12:00,6437.69,4218,4676.52,1685.45,9367.41,5124.51,1055.52,91.64,1127.34,982.64,"1,800.01","40,672.00"
13.03.2024,13:00,6792.25,4967.49,4743.04,1723.87,9348.12,4746.99,867.65,99.93,1184.97,964.57,"2,160.00","40,880.00"
13.03.2024,14:00,7335.26,6456.1,4745.07,1779.54,9314.96,4245.42,679.98,95.47,1198.56,960.74,"2,400.01","41,150.00"
13.03.2024,15:00,7990.36,7256.98,4682.49,1872.9,9347.76,3748.5,480.08,95.6,1211.54,981.54,"2,648.99","40,773.00"
13.03.2024,16:00,8324.76,8930.82,4677.54,1943.06,9472.64,3429.49,364.32,94.49,1237.99,981.66,"2,600.00","41,224.00"
13.03.2024,17:00,8391.86,10207.52,4637.53,2076.15,9477.52,3106.56,129.86,95.68,1243.91,966.72,"2,700.00","41,168.00"
13.03.2024,18:00,8503.9,11072.08,4667.83,2341.37,9473.8,2696.93,17.9,96.28,1251.01,955.34,"2,700.00","41,302.00"
13.03.2024,19:00,8381.98,10488.81,4684.52,2423.68,8133.19,2521.25,0.03,95.41,1261.77,965.65,"2,700.00","41,882.00"
13.03.2024,20:00,8565.47,11645.24,4753.81,2549.68,9489.67,2282.84,0.02,96.31,1269.2,967.57,"2,700.00","41,796.00"
13.03.2024,21:00,8237.32,11018.89,4715,2517.49,9472.16,2119.97,0.01,96.61,1270.86,966.69,"2,700.00","40,656.00"
13.03.2024,22:00,8081.36,10060.02,4683.05,2341.58,9483.51,1968.39,0.01,96.59,1276.26,966.25,"2,597.62","38,935.00"
13.03.2024,23:00,8033.66,8762.58,4785.13,2110.63,9474.9,1849.59,0.01,95,1287.47,949.33,"2,496.00","37,425.00"
14.03.2024,00:00,8329.62,6911.84,4794.94,1928.45,9470.04,1756.04,0.01,95.99,1295.31,950.86,"2,661.99","34,789.00"
14.03.2024,01:00,8693.58,5059.94,4760.93,1790.2,9456.32,1553.78,0.01,95.72,1297.78,967.33,"2,600.00","33,317.00"
14.03.2024,02:00,8544.4,4091.59,4729.19,1697.93,9445.43,1419.2,0.01,94.41,1301.6,959.45,"2,559.99","32,362.00"
14.03.2024,03:00,8702,3628.14,4733.36,1772.81,9442.25,1351.33,0.01,93.42,1297.61,966.8,"2,688.99","31,969.00"
14.03.2024,04:00,8985.85,4227.77,4746.31,1852.12,9473.08,1318.53,0.01,93.42,1295.57,965.08,"2,699.89","32,120.00"
14.03.2024,05:00,8882.77,4428.92,4747.49,1922.67,9493.04,1327.81,1.62,93.32,1302.72,939.93,"2,699.89","32,540.00"
14.03.2024,06:00,8941.35,3682.63,4773.38,1934.63,9488.71,1159.24,16.63,92.92,1307.06,953.43,"2,699.89","33,243.00"
14.03.2024,07:00,9013.57,3648.08,4737.55,2024.89,9513.16,1048.77,201.97,87.2,1304.03,917.77,"2,699.01","34,799.00"
14.03.2024,08:00,9046.76,5424.83,4786.02,2333.58,9527.98,1089.26,990.6,83.28,1302.09,938.84,"2,700.00","40,325.00"
14.03.2024,09:00,8615.33,5079.47,4801.07,2438.03,9527.4,1050.48,1593.03,83.42,1286.82,947.06,"2,699.01","42,253.00"
14.03.2024,10:00,8556.74,4115.24,4766.02,2194.95,9517.51,1118.23,1500.99,94.62,1266.17,952.76,"2,495.99","42,419.00"
14.03.2024,11:00,7974.81,4061.37,4778.7,2060.07,9514.16,1209.83,1736.84,92.32,1249.9,961.98,"2,324.99","42,365.00"
14.03.2024,12:00,7528.27,3465.26,4781.47,1688.2,9408.9,1242.25,1765.11,96.51,1222,971.27,"1,997.07","40,827.00"
14.03.2024,13:00,8130.74,3513.06,4762.99,1640.16,9523.87,1303.51,1688.69,96.71,1212.14,955.97,"2,144.01","40,965.00"
14.03.2024,14:00,8798.9,3882.64,4781,1808.77,9524.56,1272.84,1616.24,97.9,1212.04,954.11,"2,258.28","41,348.00"
14.03.2024,15:00,9340.29,4294.76,4822.78,1974.2,9530.9,1329.44,1437.44,90.27,1204.8,945.89,"2,389.99","40,994.00"
14.03.2024,16:00,9757.46,5862.7,4914.53,1972.38,9532.56,1293.4,1000.38,90.27,1209.31,953.38,"2,548.99","41,201.00"
14.03.2024,17:00,10052.95,7875.61,4884.73,2311.41,9513.26,1189,543.83,93.21,1211.15,981.91,"2,700.00","41,311.00"
14.03.2024,18:00,10263.12,9397.89,4924.15,2743.9,9512.84,1122.37,109.29,93.97,1223.72,981.1,"2,700.00","41,325.00"
14.03.2024,19:00,9835.93,9600.03,4934.88,2623.62,9523.27,1190.41,0.19,94.3,1239.63,959.4,"2,700.00","41,628.00"
14.03.2024,20:00,10283.49,10563.99,4879.77,2568.74,9531.37,1266.57,0.01,95.02,1250.21,964.39,"2,700.00","41,565.00"
14.03.2024,21:00,9806.08,9733.24,4897.92,2492.49,9511.47,1356.83,0.01,94.82,1261.79,956.14,"2,700.00","40,585.00"
14.03.2024,22:00,9569.36,8768.65,4812.03,2277.61,9503.78,1394.68,0.01,91.71,1271.37,960.25,"2,688.10","39,301.00"
14.03.2024,23:00,9345.35,7306.87,4939.99,2062.76,9509.21,1487.92,0.01,92.22,1281.21,969.77,"2,549.99","37,977.00"
15.03.2024,00:00,9119.24,5651.25,4914.48,2022.67,9521.88,1562.92,0.01,92.43,1287.96,958.65,"2,293.24","34,941.00"
15.03.2024,01:00,8759.04,4474.72,4878.4,1917.93,9514.15,1597.81,0.01,91.89,1292.5,963.8,"1,998.01","33,207.00"
15.03.2024,02:00,8577.56,3546.26,4856.79,1848.23,9509.61,1624.74,0.01,91.79,1295.92,970.29,"1,994.23","32,060.00"
15.03.2024,03:00,8895.92,3112.98,4881.78,1897.08,9508.14,1535.91,0.01,92.51,1297.77,984.27,"2,098.89","31,783.00"
15.03.2024,04:00,9601.64,3180.03,4888.43,1865.49,9524.15,1424.23,0.01,94.32,1295.95,974.74,"2,482.15","32,132.00"
15.03.2024,05:00,9435.86,3290.35,4835.08,1869.14,9510.5,1386.05,0.39,94.12,1298.86,983.28,"2,502.00","32,224.00"
15.03.2024,06:00,9293.72,2927.65,4938.83,1936.31,9500.22,1201.81,10.74,94.03,1296.47,976.53,"2,395.20","32,666.00"
15.03.2024,07:00,9300.43,3030.26,4891.94,1947.95,9511.88,1155.24,97.59,94.82,1282.13,970.16,"2,281.99","33,720.00"
15.03.2024,08:00,10531.35,4948.2,4828.78,2380.68,9517.86,1083.09,315.16,95.23,1272.32,984.32,"2,699.90","39,544.00"
15.03.2024,09:00,10630.89,6020.24,4919.4,2537.18,9514.5,886.36,464.53,86.14,1261.86,977.74,"2,700.00","41,364.00"
15.03.2024,10:00,10384.17,5793.14,4887.29,2257.03,9514.2,725.38,681.19,89.41,1261.25,979.76,"2,647.99","41,397.00"
15.03.2024,11:00,9983.97,5831.63,4987.62,2058.35,9519.09,618.38,835.57,94.02,1229.16,988.18,"2,524.45","41,360.00"
15.03.2024,12:00,9016.28,4739.07,5102.05,1888.71,9510.09,538.92,1167.87,92.72,1204.69,1009.23,"2,099.90","39,701.00"
15.03.2024,13:00,8760.97,3578.42,5119.7,1787.79,9518.49,695.32,1351.42,101.8,1189.89,985.56,"2,099.90","39,660.00"
15.03.2024,14:00,10078.35,4544.08,5181.35,1915.58,9533.2,880.42,1292.88,103.38,1194.41,983.07,"2,449.99","40,590.00"
15.03.2024,15:00,9834.21,5487.75,4873.04,2035.82,9526,1075.19,1261.11,99.48,1202.76,995.56,"2,549.00","40,593.00"
15.03.2024,16:00,10305.24,6431.82,5156.46,2231.51,9535.12,1241.26,919.37,101.08,1211.87,986.45,"2,524.44","41,143.00"
15.03.2024,17:00,10571.26,7513.15,5081.9,2535.27,9504.16,1452.9,229.41,97.3,1221.17,999.6,"2,699.00","41,413.00"
15.03.2024,18:00,10619.8,8654.96,5094.45,2680.02,9462.83,1350.4,38.4,95.83,1237.49,999.64,"2,700.00","41,638.00"
15.03.2024,19:00,10420.61,8311.45,5098.27,2641.91,9469.21,1417.09,0.35,96.94,1248.69,1003.37,"2,700.00","41,167.00"
15.03.2024,20:00,10577.56,9551.07,5083.32,2700.34,9450.08,1259.42,0.02,97.92,1262.82,1003.07,"2,700.00","42,115.00"
15.03.2024,21:00,10518.7,8765.99,5070.62,2577.19,9433.22,1046.83,0.01,97.74,1271.81,988.08,"2,699.01","41,049.00"
15.03.2024,22:00,10178.51,8604.47,5064.86,2406.47,9439.01,874.53,0.01,98.05,1277.87,1007.73,"2,490.31","39,558.00"
15.03.2024,23:00,9935.86,7603.64,5006.19,2310.06,9409.38,744.22,0.01,97.92,1287.32,1014.96,"2,364.23","37,929.00"
16.03.2024,00:00,9107.28,6756.45,4959.02,2248.72,9347.63,655.34,0.01,95.34,1292.32,1003.32,"2,624.99","35,505.00"
16.03.2024,01:00,8314.74,6218.74,4981.06,2191.84,9310.55,654.43,0.01,94.49,1300.77,991.99,"2,496.00","33,352.00"
16.03.2024,02:00,7950.04,4855.13,4974.5,2157.29,9335.94,696.7,0.01,94.5,1306.04,999,"2,453.65","31,743.00"
16.03.2024,03:00,8307.12,4457.47,4926.25,2185.83,9336.86,708.72,0.01,95.48,1307.62,999.38,"2,458.66","31,043.00"
16.03.2024,04:00,8600.38,4692.9,4924.21,2300.09,9327.75,674.77,0.01,95.08,1309.78,1000.74,"2,661.99","31,163.00"
16.03.2024,05:00,8641.76,4549.59,4937.06,2157.22,9334.93,641.7,1.24,95.21,1310.68,1001.79,"2,669.99","31,052.00"
16.03.2024,06:00,8335.17,3913.79,4961.73,2148.14,9327.52,552.91,23.91,94.62,1310.1,1001.17,"2,496.00","31,068.00"
16.03.2024,07:00,7736.25,2611.78,5030.94,2128.95,9325.88,433.43,223.62,93.34,1308.55,993.54,"2,293.24","30,970.00"
16.03.2024,08:00,7642.15,2459.01,4977.98,2432.7,9359.73,377.53,1050.9,93.94,1304.89,998.24,"2,560.00","34,608.00"
16.03.2024,09:00,6610.92,3224.56,4916.66,2545.26,9334.37,299.98,1654.06,88.72,1297.23,998.44,"2,293.24","36,896.00"
16.03.2024,10:00,5864.6,4015.54,4809.21,2258.26,9321.14,292.61,1763.59,93.02,1284.38,1006.06,"1,750.01","37,569.00"
16.03.2024,11:00,5468.73,4616.76,4825.75,2074.32,9185.82,374.83,1678.03,102.51,1267.59,1003.65,"1,998.23","37,953.00"
16.03.2024,12:00,4624.48,4817.52,4862.03,1971.54,9152.54,485.06,1730.78,82,1247.05,1017.14,"1,449.99","37,247.00"
16.03.2024,13:00,4886.78,4950.78,4870.71,1934.51,9146.46,624.31,1590.14,82.39,1235.7,1004.89,"1,449.99","37,231.00"
16.03.2024,14:00,5077.12,5244.71,4880.62,2110.59,9175.45,783.6,1340.88,87.37,1228.45,1011.52,"1,819.99","37,478.00"
16.03.2024,15:00,5347.11,5207.07,4860.55,2213.51,9191.24,886.61,1289.31,81.47,1199.43,994.66,"1,897.23","37,169.00"
16.03.2024,16:00,6360.56,5549.86,4881.36,2411.69,9319.01,1180.92,1375.59,85.47,1202.6,1032.74,"1,599.99","37,346.00"
16.03.2024,17:00,7892.63,6719.91,4787.04,2638.56,9345.03,1258.77,752.41,92.88,1215.05,1042.18,"2,495.99","37,497.00"
16.03.2024,18:00,8425.63,9843.09,4802.64,2819.77,9342.73,1225,79.78,94.1,1228.44,1025.64,"2,700.00","38,075.00"
16.03.2024,19:00,8039.97,10048.41,4813.41,2846.82,9356.13,1351.6,0.33,94.31,1249.36,1033.19,"2,700.00","39,014.00"
16.03.2024,20:00,8384.05,10860.1,4854.75,2786.64,9341.32,1378.85,0.01,94.11,1261.69,1022.37,"2,700.00","39,224.00"
16.03.2024,21:00,8029.94,9722.02,4871.95,2841.75,9327,1372.91,0.01,94.22,1274.99,1023.87,"2,700.00","38,293.00"
16.03.2024,22:00,8148.55,8540.66,4854.91,2637.38,9325.76,1364.13,0.01,94.92,1276.19,1019.67,"2,425.39","37,101.00"
16.03.2024,23:00,7981.27,7620.57,4875.36,2502.86,9328.76,1332.28,0.01,94.51,1276.42,1019.3,"2,425.38","35,469.00"
17.03.2024,00:00,7611.47,6341.92,4842.63,2342.23,9280.96,1265.06,0.01,94.6,1282.59,999.71,"2,373.01","33,553.00"
17.03.2024,01:00,7781.79,4611.55,4832.03,2164.01,9247.62,1141.8,0.01,94.72,1299.61,1009.52,"2,293.00","31,410.00"
17.03.2024,02:00,7757.92,3540.03,4299.01,2132.63,9263.06,1113.06,0.01,95.22,1304.73,987.41,"2,253.64","29,680.00"
17.03.2024,03:00,8035.71,3286.17,4513.84,2106.99,9261.68,1090.69,0.01,94.61,1305.12,1010.28,"2,400.00","28,649.00"
17.03.2024,04:00,7932.18,3871.07,4497.14,2195.93,9265.6,1153.17,0.02,94.61,1298.2,1011.19,"2,457.33","28,093.00"
17.03.2024,05:00,7780.2,3240.84,4501.83,2150.81,9265.32,1275.9,0.94,94.53,1298.04,1005.05,"2,400.00","28,039.00"
17.03.2024,06:00,7046.52,2590.01,4523.17,1958.53,9247.85,1355.1,9.71,93.83,1302.23,996.25,"2,449.90","27,995.00"
17.03.2024,07:00,4432.83,2054.61,4447.17,1978.36,9092.73,1502.62,214.39,92.22,1305.25,995.79,"2,293.01","27,015.00"
17.03.2024,08:00,2900.57,2089.27,4344.89,1946.72,8407.33,1678.06,818.72,86.01,1300.91,996.91,"1,499.98","28,521.00"
17.03.2024,09:00,2884.99,2320.09,4219.45,1860.34,6590.71,1537.39,1325.11,81.13,1292.7,985.41,"1,071.54","30,510.00"
17.03.2024,10:00,2946.44,2841.36,4185.46,1816.78,5222.57,1535.05,1663.47,83.27,1279.65,996.57,"1,000.01","31,762.00"
17.03.2024,11:00,2837.06,3451.63,3953.5,1817.41,4920.34,1674.02,1691.35,87.17,1268.94,980.21,749.99,"32,518.00"
17.03.2024,12:00,2888.17,3737.63,3997.25,1674.14,4932.7,1876.21,1600.82,81.57,1253.25,994.07,276.00,"32,610.00"
17.03.2024,13:00,3092.11,4379.01,3980.91,1684.19,5115.01,2021.6,1555.32,84.13,1241.03,999.27,625.10,"33,086.00"
17.03.2024,14:00,2605.8,4667.86,4036.49,1803.51,6196.96,2166.75,1353.53,79.31,1213.08,998.8,"1,007.38","32,325.00"
17.03.2024,15:00,2891.6,5012.23,4119.28,1871.48,7218.28,2106.5,909.06,89.41,1212.49,1019.73,"1,499.98","31,563.00"
17.03.2024,16:00,3470.71,5361.74,4272.97,2184.95,8512.36,2199.18,424.04,83.82,1210.92,1011.29,"1,599.99","31,711.00"
17.03.2024,17:00,5279.45,5926.03,4338.22,2310.17,9109.76,2433.21,251.01,91.46,1214.16,1036.61,"2,324.99","32,369.00"
